Period,Date_Range,Environment,Time,R_FR
Nov 2003,03-04/11/2003,MO 2m,15:40,1.1455
Nov 2003,03-04/11/2003,MO 2m,15:50,1.14714
Nov 2003,03-04/11/2003,MO 2m,16:00,1.14365
Nov 2003,03-04/11/2003,MO 2m,16:10,1.14677
Nov 2003,03-04/11/2003,MO 2m,16:20,1.1451
Nov 2003,03-04/11/2003,MO 2m,16:30,1.14655
Nov 2003,03-04/11/2003,MO 2m,16:40,1.14779
Nov 2003,03-04/11/2003,MO 2m,16:50,1.14657
Nov 2003,03-04/11/2003,MO 2m,17:00,1.14466
Nov 2003,03-04/11/2003,MO 2m,17:10,1.14202
Nov 2003,03-04/11/2003,MO 2m,17:20,1.14347
Nov 2003,03-04/11/2003,MO 2m,17:30,1.14347
Nov 2003,03-04/11/2003,MO 2m,17:40,1.14178
Nov 2003,03-04/11/2003,MO 2m,17:50,1.16504
Nov 2003,03-04/11/2003,MO 2m,18:00,1.14116
Nov 2003,03-04/11/2003,MO 2m,18:10,1.11837
Nov 2003,03-04/11/2003,MO 2m,18:20,1.14463
Nov 2003,03-04/11/2003,MO 2m,18:30,1.1746
Nov 2003,03-04/11/2003,MO 2m,18:40,1.27259
Nov 2003,03-04/11/2003,MO 2m,18:50,1.1411
Nov 2003,03-04/11/2003,MO 2m,19:00,1.12131
Nov 2003,03-04/11/2003,MO 2m,19:10,1.0662
Nov 2003,03-04/11/2003,MO 2m,19:20,1.05801
Nov 2003,03-04/11/2003,MO 2m,5:30,1.03933
Nov 2003,03-04/11/2003,MO 2m,5:40,1.03515
Nov 2003,03-04/11/2003,MO 2m,5:50,1.03097
Nov 2003,03-04/11/2003,MO 2m,6:00,1.03271
Nov 2003,03-04/11/2003,MO 2m,6:10,1.0218
Nov 2003,03-04/11/2003,MO 2m,6:20,1.02255
Nov 2003,03-04/11/2003,MO 2m,6:30,1.02252
Nov 2003,03-04/11/2003,MO 2m,6:40,1.01154
Nov 2003,03-04/11/2003,MO 2m,6:50,1.02591
Nov 2003,03-04/11/2003,MO 2m,7:00,1.02112
Nov 2003,03-04/11/2003,MO 2m,7:10,1.02968
Nov 2003,03-04/11/2003,MO 2m,7:20,1.04397
Nov 2003,03-04/11/2003,MO 2m,7:30,1.05648
Nov 2003,03-04/11/2003,MO 2m,7:40,1.06598
Nov 2003,03-04/11/2003,MO 2m,7:50,1.07387
Nov 2003,03-04/11/2003,MO 2m,8:00,1.08151
Nov 2003,03-04/11/2003,MO 2m,8:10,1.08637
Nov 2003,03-04/11/2003,MO 2m,8:20,1.09115
Nov 2003,03-04/11/2003,MO 2m,8:30,1.09482
Nov 2003,03-04/11/2003,MO 2m,8:40,1.0993
Nov 2003,03-04/11/2003,MO 2m,8:50,1.10225
Nov 2003,03-04/11/2003,MO 2m,9:00,1.10419
Nov 2003,03-04/11/2003,MO 2m,9:10,1.10611
Nov 2003,03-04/11/2003,MO 2m,9:20,1.10894
Nov 2003,03-04/11/2003,MO 2m,9:30,1.11094
Nov 2003,03-04/11/2003,MO 2m,9:40,1.11295
Nov 2003,03-04/11/2003,MO 2m,9:50,1.11516
Nov 2003,09-10/11/2003,MO 2m,10:00,1.13068
Nov 2003,09-10/11/2003,MO 2m,10:10,1.1336
Nov 2003,09-10/11/2003,MO 2m,10:20,1.13273
Nov 2003,09-10/11/2003,MO 2m,10:30,1.1332
Nov 2003,09-10/11/2003,MO 2m,10:40,1.13324
Nov 2003,09-10/11/2003,MO 2m,10:50,1.13228
Nov 2003,09-10/11/2003,MO 2m,11:00,1.13443
Nov 2003,09-10/11/2003,MO 2m,11:10,1.13601
Nov 2003,09-10/11/2003,MO 2m,11:20,1.13647
Nov 2003,09-10/11/2003,MO 2m,11:30,1.13803
Nov 2003,09-10/11/2003,MO 2m,11:40,1.14234
Nov 2003,09-10/11/2003,MO 2m,11:50,1.14336
Nov 2003,09-10/11/2003,MO 2m,12:00,1.14343
Nov 2003,09-10/11/2003,MO 2m,12:10,1.14269
Nov 2003,09-10/11/2003,MO 2m,12:20,1.13782
Nov 2003,09-10/11/2003,MO 2m,12:30,1.13429
Nov 2003,09-10/11/2003,MO 2m,12:40,1.12992
Nov 2003,09-10/11/2003,MO 2m,12:50,1.08949
Nov 2003,09-10/11/2003,MO 2m,13:00,1.05639
Nov 2003,09-10/11/2003,MO 2m,13:10,1.06927
Nov 2003,09-10/11/2003,MO 2m,13:20,1.09771
Nov 2003,09-10/11/2003,MO 2m,13:30,0.95668
Nov 2003,09-10/11/2003,MO 2m,13:40,0.93205
Nov 2003,09-10/11/2003,MO 2m,13:50,0.97461
Nov 2003,09-10/11/2003,MO 2m,14:00,1.12474
Nov 2003,09-10/11/2003,MO 2m,14:10,1.13143
Nov 2003,09-10/11/2003,MO 2m,14:20,1.13139
Nov 2003,09-10/11/2003,MO 2m,14:30,1.13464
Nov 2003,09-10/11/2003,MO 2m,14:40,1.12894
Nov 2003,09-10/11/2003,MO 2m,14:50,1.10821
Nov 2003,09-10/11/2003,MO 2m,15:00,1.10862
Nov 2003,09-10/11/2003,MO 2m,15:10,1.128
Nov 2003,09-10/11/2003,MO 2m,15:20,1.1365
Nov 2003,09-10/11/2003,MO 2m,15:30,1.14099
Nov 2003,09-10/11/2003,MO 2m,15:40,1.13786
Nov 2003,09-10/11/2003,MO 2m,15:50,1.13038
Nov 2003,09-10/11/2003,MO 2m,16:00,1.14559
Nov 2003,09-10/11/2003,MO 2m,16:10,1.15191
Nov 2003,09-10/11/2003,MO 2m,16:20,1.1494
Nov 2003,09-10/11/2003,MO 2m,16:30,1.14571
Nov 2003,09-10/11/2003,MO 2m,16:40,1.1418
Nov 2003,09-10/11/2003,MO 2m,16:50,1.10003
Nov 2003,09-10/11/2003,MO 2m,17:00,1.09714
Nov 2003,09-10/11/2003,MO 2m,17:10,1.08468
Nov 2003,09-10/11/2003,MO 2m,17:20,1.06582
Nov 2003,09-10/11/2003,MO 2m,17:30,1.05836
Nov 2003,09-10/11/2003,MO 2m,17:40,1.06081
Nov 2003,09-10/11/2003,MO 2m,17:50,1.05882
Nov 2003,09-10/11/2003,MO 2m,18:00,1.06005
Nov 2003,09-10/11/2003,MO 2m,18:10,1.06323
Nov 2003,09-10/11/2003,MO 2m,18:20,1.07891
Nov 2003,09-10/11/2003,MO 2m,18:30,1.12069
Nov 2003,09-10/11/2003,MO 2m,18:40,1.05785
Nov 2003,09-10/11/2003,MO 2m,18:50,0.99554
Nov 2003,09-10/11/2003,MO 2m,19:00,1.03774
Nov 2003,09-10/11/2003,MO 2m,19:10,1.03529
Nov 2003,09-10/11/2003,MO 2m,19:20,1.03
Nov 2003,09-10/11/2003,MO 2m,5:30,1.02808
Nov 2003,09-10/11/2003,MO 2m,5:40,1.03626
Nov 2003,09-10/11/2003,MO 2m,5:50,1.04445
Nov 2003,09-10/11/2003,MO 2m,6:00,0.99279
Nov 2003,09-10/11/2003,MO 2m,6:10,1.04743
Nov 2003,09-10/11/2003,MO 2m,6:20,1.09348
Nov 2003,09-10/11/2003,MO 2m,6:30,1.12768
Nov 2003,09-10/11/2003,MO 2m,6:40,1.11245
Nov 2003,09-10/11/2003,MO 2m,6:50,1.11087
Nov 2003,09-10/11/2003,MO 2m,7:00,1.10481
Nov 2003,09-10/11/2003,MO 2m,7:10,1.09634
Nov 2003,09-10/11/2003,MO 2m,7:20,1.1028
Nov 2003,09-10/11/2003,MO 2m,7:30,1.10599
Nov 2003,09-10/11/2003,MO 2m,7:40,1.10351
Nov 2003,09-10/11/2003,MO 2m,7:50,1.10755
Nov 2003,09-10/11/2003,MO 2m,8:00,1.11376
Nov 2003,09-10/11/2003,MO 2m,8:10,1.11205
Nov 2003,09-10/11/2003,MO 2m,8:20,1.11449
Nov 2003,09-10/11/2003,MO 2m,8:30,1.1157
Nov 2003,09-10/11/2003,MO 2m,8:40,1.11546
Nov 2003,09-10/11/2003,MO 2m,8:50,1.11634
Nov 2003,09-10/11/2003,MO 2m,9:00,1.1161
Nov 2003,09-10/11/2003,MO 2m,9:10,1.12607
Nov 2003,09-10/11/2003,MO 2m,9:20,1.12636
Nov 2003,09-10/11/2003,MO 2m,9:30,1.12605
Nov 2003,09-10/11/2003,MO 2m,9:40,1.12795
Nov 2003,09-10/11/2003,MO 2m,9:50,1.12779
Nov 2003,14-15/11/2003,MO 2m,10:00,1.1321
Nov 2003,14-15/11/2003,MO 2m,10:10,1.13198
Nov 2003,14-15/11/2003,MO 2m,10:20,1.13179
Nov 2003,14-15/11/2003,MO 2m,10:30,1.13492
Nov 2003,14-15/11/2003,MO 2m,10:40,1.13337
Nov 2003,14-15/11/2003,MO 2m,10:50,1.12951
Nov 2003,14-15/11/2003,MO 2m,11:00,1.12824
Nov 2003,14-15/11/2003,MO 2m,11:10,1.12427
Nov 2003,14-15/11/2003,MO 2m,11:20,1.12429
Nov 2003,14-15/11/2003,MO 2m,11:30,1.12307
Nov 2003,14-15/11/2003,MO 2m,11:40,1.11877
Nov 2003,14-15/11/2003,MO 2m,11:50,1.11941
Nov 2003,14-15/11/2003,MO 2m,12:00,1.12766
Nov 2003,14-15/11/2003,MO 2m,12:10,1.13021
Nov 2003,14-15/11/2003,MO 2m,12:20,1.12164
Nov 2003,14-15/11/2003,MO 2m,12:30,1.125
Nov 2003,14-15/11/2003,MO 2m,12:40,1.00663
Nov 2003,14-15/11/2003,MO 2m,12:50,1.14464
Nov 2003,14-15/11/2003,MO 2m,13:00,1.16363
Nov 2003,14-15/11/2003,MO 2m,13:10,1.17194
Nov 2003,14-15/11/2003,MO 2m,13:20,0.87364
Nov 2003,14-15/11/2003,MO 2m,13:30,1.07945
Nov 2003,14-15/11/2003,MO 2m,13:40,1.11332
Nov 2003,14-15/11/2003,MO 2m,13:50,1.10958
Nov 2003,14-15/11/2003,MO 2m,14:00,1.11038
Nov 2003,14-15/11/2003,MO 2m,14:10,1.10829
Nov 2003,14-15/11/2003,MO 2m,14:20,1.11291
Nov 2003,14-15/11/2003,MO 2m,14:30,1.11288
Nov 2003,14-15/11/2003,MO 2m,14:40,1.11053
Nov 2003,14-15/11/2003,MO 2m,14:50,1.10919
Nov 2003,14-15/11/2003,MO 2m,15:00,1.10587
Nov 2003,14-15/11/2003,MO 2m,15:10,1.10338
Nov 2003,14-15/11/2003,MO 2m,15:20,1.10044
Nov 2003,14-15/11/2003,MO 2m,15:30,1.10083
Nov 2003,14-15/11/2003,MO 2m,15:40,1.10079
Nov 2003,14-15/11/2003,MO 2m,15:50,1.10008
Nov 2003,14-15/11/2003,MO 2m,16:00,1.09894
Nov 2003,14-15/11/2003,MO 2m,16:10,1.09944
Nov 2003,14-15/11/2003,MO 2m,16:20,1.098
Nov 2003,14-15/11/2003,MO 2m,16:30,1.09592
Nov 2003,14-15/11/2003,MO 2m,16:40,1.09303
Nov 2003,14-15/11/2003,MO 2m,16:50,1.09066
Nov 2003,14-15/11/2003,MO 2m,17:00,1.08628
Nov 2003,14-15/11/2003,MO 2m,17:10,1.09871
Nov 2003,14-15/11/2003,MO 2m,17:20,1.11166
Nov 2003,14-15/11/2003,MO 2m,17:30,1.08738
Nov 2003,14-15/11/2003,MO 2m,17:40,1.09953
Nov 2003,14-15/11/2003,MO 2m,17:50,1.16572
Nov 2003,14-15/11/2003,MO 2m,18:00,1.20535
Nov 2003,14-15/11/2003,MO 2m,18:10,1.20208
Nov 2003,14-15/11/2003,MO 2m,18:20,1.20221
Nov 2003,14-15/11/2003,MO 2m,18:30,1.13611
Nov 2003,14-15/11/2003,MO 2m,18:40,1.14166
Nov 2003,14-15/11/2003,MO 2m,18:50,1.13493
Nov 2003,14-15/11/2003,MO 2m,19:00,1.05133
Nov 2003,14-15/11/2003,MO 2m,19:10,0.96773
Nov 2003,14-15/11/2003,MO 2m,19:20,0.88414
Nov 2003,14-15/11/2003,MO 2m,5:30,1.03182
Nov 2003,14-15/11/2003,MO 2m,5:40,1.03805
Nov 2003,14-15/11/2003,MO 2m,5:50,1.00371
Nov 2003,14-15/11/2003,MO 2m,6:00,0.98687
Nov 2003,14-15/11/2003,MO 2m,6:10,1.01934
Nov 2003,14-15/11/2003,MO 2m,6:20,1.06917
Nov 2003,14-15/11/2003,MO 2m,6:30,1.09377
Nov 2003,14-15/11/2003,MO 2m,6:40,1.11259
Nov 2003,14-15/11/2003,MO 2m,6:50,1.12005
Nov 2003,14-15/11/2003,MO 2m,7:00,1.12389
Nov 2003,14-15/11/2003,MO 2m,7:10,1.1249
Nov 2003,14-15/11/2003,MO 2m,7:20,1.11924
Nov 2003,14-15/11/2003,MO 2m,7:30,1.12185
Nov 2003,14-15/11/2003,MO 2m,7:40,1.12793
Nov 2003,14-15/11/2003,MO 2m,7:50,1.13157
Nov 2003,14-15/11/2003,MO 2m,8:00,1.12289
Nov 2003,14-15/11/2003,MO 2m,8:10,1.12361
Nov 2003,14-15/11/2003,MO 2m,8:20,1.13011
Nov 2003,14-15/11/2003,MO 2m,8:30,1.13961
Nov 2003,14-15/11/2003,MO 2m,8:40,1.0793
Nov 2003,14-15/11/2003,MO 2m,8:50,1.14124
Nov 2003,14-15/11/2003,MO 2m,9:00,1.04852
Nov 2003,14-15/11/2003,MO 2m,9:10,1.12182
Nov 2003,14-15/11/2003,MO 2m,9:20,1.04693
Nov 2003,14-15/11/2003,MO 2m,9:30,1.12675
Nov 2003,14-15/11/2003,MO 2m,9:40,1.13029
Nov 2003,14-15/11/2003,MO 2m,9:50,1.13056
Nov 2003,05-06/11/2003,Open area 2m,10:00,1.08819
Nov 2003,05-06/11/2003,Open area 2m,10:10,1.04448
Nov 2003,05-06/11/2003,Open area 2m,10:20,1.07831
Nov 2003,05-06/11/2003,Open area 2m,10:30,1.12574
Nov 2003,05-06/11/2003,Open area 2m,10:40,1.14083
Nov 2003,05-06/11/2003,Open area 2m,10:50,1.12243
Nov 2003,05-06/11/2003,Open area 2m,11:00,1.11921
Nov 2003,05-06/11/2003,Open area 2m,11:10,1.12994
Nov 2003,05-06/11/2003,Open area 2m,11:20,1.1345
Nov 2003,05-06/11/2003,Open area 2m,11:30,1.1357
Nov 2003,05-06/11/2003,Open area 2m,11:40,1.141
Nov 2003,05-06/11/2003,Open area 2m,11:50,1.13712
Nov 2003,05-06/11/2003,Open area 2m,12:00,1.13553
Nov 2003,05-06/11/2003,Open area 2m,12:10,1.14028
Nov 2003,05-06/11/2003,Open area 2m,12:20,1.14569
Nov 2003,05-06/11/2003,Open area 2m,12:30,1.14077
Nov 2003,05-06/11/2003,Open area 2m,12:40,1.13973
Nov 2003,05-06/11/2003,Open area 2m,12:50,1.00976
Nov 2003,05-06/11/2003,Open area 2m,13:00,1.00598
Nov 2003,05-06/11/2003,Open area 2m,13:10,1.04778
Nov 2003,05-06/11/2003,Open area 2m,13:20,1.08483
Nov 2003,05-06/11/2003,Open area 2m,13:30,1.08791
Nov 2003,05-06/11/2003,Open area 2m,13:40,1.07978
Nov 2003,05-06/11/2003,Open area 2m,13:50,1.07856
Nov 2003,05-06/11/2003,Open area 2m,14:00,1.06551
Nov 2003,05-06/11/2003,Open area 2m,14:10,1.06527
Nov 2003,05-06/11/2003,Open area 2m,14:20,1.08097
Nov 2003,05-06/11/2003,Open area 2m,14:30,1.08528
Nov 2003,05-06/11/2003,Open area 2m,14:40,1.09597
Nov 2003,05-06/11/2003,Open area 2m,14:50,1.1068
Nov 2003,05-06/11/2003,Open area 2m,15:00,1.08252
Nov 2003,05-06/11/2003,Open area 2m,15:10,1.08375
Nov 2003,05-06/11/2003,Open area 2m,15:20,1.09474
Nov 2003,05-06/11/2003,Open area 2m,15:30,1.09106
Nov 2003,05-06/11/2003,Open area 2m,15:40,1.08732
Nov 2003,05-06/11/2003,Open area 2m,15:50,1.09083
Nov 2003,05-06/11/2003,Open area 2m,16:00,1.0845
Nov 2003,05-06/11/2003,Open area 2m,16:10,1.0857
Nov 2003,05-06/11/2003,Open area 2m,16:20,1.08161
Nov 2003,05-06/11/2003,Open area 2m,16:30,1.08426
Nov 2003,05-06/11/2003,Open area 2m,16:40,1.09556
Nov 2003,05-06/11/2003,Open area 2m,16:50,1.0821
Nov 2003,05-06/11/2003,Open area 2m,17:00,1.06812
Nov 2003,05-06/11/2003,Open area 2m,17:10,1.0764
Nov 2003,05-06/11/2003,Open area 2m,17:20,1.07617
Nov 2003,05-06/11/2003,Open area 2m,17:30,1.07434
Nov 2003,05-06/11/2003,Open area 2m,17:40,1.08646
Nov 2003,05-06/11/2003,Open area 2m,17:50,1.08011
Nov 2003,05-06/11/2003,Open area 2m,18:00,1.06051
Nov 2003,05-06/11/2003,Open area 2m,18:10,1.02854
Nov 2003,05-06/11/2003,Open area 2m,18:20,1.00451
Nov 2003,05-06/11/2003,Open area 2m,18:30,1.0
Nov 2003,05-06/11/2003,Open area 2m,18:40,1.02331
Nov 2003,05-06/11/2003,Open area 2m,18:50,1.01006
Nov 2003,05-06/11/2003,Open area 2m,19:00,0.98485
Nov 2003,05-06/11/2003,Open area 2m,19:10,0.97367
Nov 2003,05-06/11/2003,Open area 2m,19:20,0.96248
Nov 2003,05-06/11/2003,Open area 2m,5:30,1.15104
Nov 2003,05-06/11/2003,Open area 2m,5:40,1.15892
Nov 2003,05-06/11/2003,Open area 2m,5:50,1.15668
Nov 2003,05-06/11/2003,Open area 2m,6:00,1.16067
Nov 2003,05-06/11/2003,Open area 2m,6:10,1.15825
Nov 2003,05-06/11/2003,Open area 2m,6:20,1.09934
Nov 2003,05-06/11/2003,Open area 2m,6:30,1.10975
Nov 2003,05-06/11/2003,Open area 2m,6:40,1.1052
Nov 2003,05-06/11/2003,Open area 2m,6:50,1.10403
Nov 2003,05-06/11/2003,Open area 2m,7:00,1.09204
Nov 2003,05-06/11/2003,Open area 2m,7:10,1.08012
Nov 2003,05-06/11/2003,Open area 2m,7:20,1.08616
Nov 2003,05-06/11/2003,Open area 2m,7:30,1.08826
Nov 2003,05-06/11/2003,Open area 2m,7:40,1.11613
Nov 2003,05-06/11/2003,Open area 2m,7:50,1.12624
Nov 2003,05-06/11/2003,Open area 2m,8:00,1.13012
Nov 2003,05-06/11/2003,Open area 2m,8:10,1.1243
Nov 2003,05-06/11/2003,Open area 2m,8:20,1.11486
Nov 2003,05-06/11/2003,Open area 2m,8:30,1.11988
Nov 2003,05-06/11/2003,Open area 2m,8:40,1.11404
Nov 2003,05-06/11/2003,Open area 2m,8:50,1.1136
Nov 2003,05-06/11/2003,Open area 2m,9:00,1.11808
Nov 2003,05-06/11/2003,Open area 2m,9:10,1.11805
Nov 2003,05-06/11/2003,Open area 2m,9:20,1.11147
Nov 2003,05-06/11/2003,Open area 2m,9:30,1.11358
Nov 2003,05-06/11/2003,Open area 2m,9:40,1.12091
Nov 2003,05-06/11/2003,Open area 2m,9:50,1.11622
Nov 2003,08-09/11/2003,Open area 2m,10:00,1.1326
Nov 2003,08-09/11/2003,Open area 2m,10:10,1.13346
Nov 2003,08-09/11/2003,Open area 2m,10:20,1.13155
Nov 2003,08-09/11/2003,Open area 2m,10:30,1.12897
Nov 2003,08-09/11/2003,Open area 2m,10:40,1.12545
Nov 2003,08-09/11/2003,Open area 2m,10:50,1.11118
Nov 2003,08-09/11/2003,Open area 2m,11:00,1.06693
Nov 2003,08-09/11/2003,Open area 2m,11:10,1.08084
Nov 2003,08-09/11/2003,Open area 2m,11:20,1.10544
Nov 2003,08-09/11/2003,Open area 2m,11:30,1.11348
Nov 2003,08-09/11/2003,Open area 2m,11:40,1.10676
Nov 2003,08-09/11/2003,Open area 2m,11:50,1.10482
Nov 2003,08-09/11/2003,Open area 2m,12:00,1.10394
Nov 2003,08-09/11/2003,Open area 2m,12:10,1.10338
Nov 2003,08-09/11/2003,Open area 2m,12:20,1.09422
Nov 2003,08-09/11/2003,Open area 2m,12:30,1.06693
Nov 2003,08-09/11/2003,Open area 2m,12:40,1.05147
Nov 2003,08-09/11/2003,Open area 2m,12:50,1.04977
Nov 2003,08-09/11/2003,Open area 2m,13:00,1.11819
Nov 2003,08-09/11/2003,Open area 2m,13:10,1.12231
Nov 2003,08-09/11/2003,Open area 2m,13:20,1.14049
Nov 2003,08-09/11/2003,Open area 2m,13:30,1.11494
Nov 2003,08-09/11/2003,Open area 2m,13:40,1.11974
Nov 2003,08-09/11/2003,Open area 2m,13:50,1.11206
Nov 2003,08-09/11/2003,Open area 2m,14:00,1.1104
Nov 2003,08-09/11/2003,Open area 2m,14:10,1.1105
Nov 2003,08-09/11/2003,Open area 2m,14:20,1.10807
Nov 2003,08-09/11/2003,Open area 2m,14:30,1.10851
Nov 2003,08-09/11/2003,Open area 2m,14:40,1.10397
Nov 2003,08-09/11/2003,Open area 2m,14:50,1.10241
Nov 2003,08-09/11/2003,Open area 2m,15:00,1.10162
Nov 2003,08-09/11/2003,Open area 2m,15:10,1.1
Nov 2003,08-09/11/2003,Open area 2m,15:20,1.09614
Nov 2003,08-09/11/2003,Open area 2m,15:30,1.09508
Nov 2003,08-09/11/2003,Open area 2m,15:40,1.1006
Nov 2003,08-09/11/2003,Open area 2m,15:50,1.09324
Nov 2003,08-09/11/2003,Open area 2m,16:00,1.09659
Nov 2003,08-09/11/2003,Open area 2m,16:10,1.08846
Nov 2003,08-09/11/2003,Open area 2m,16:20,1.08464
Nov 2003,08-09/11/2003,Open area 2m,16:30,1.08272
Nov 2003,08-09/11/2003,Open area 2m,16:40,1.20224
Nov 2003,08-09/11/2003,Open area 2m,16:50,1.07959
Nov 2003,08-09/11/2003,Open area 2m,17:00,1.07097
Nov 2003,08-09/11/2003,Open area 2m,17:10,1.06791
Nov 2003,08-09/11/2003,Open area 2m,17:20,1.10902
Nov 2003,08-09/11/2003,Open area 2m,17:30,1.14897
Nov 2003,08-09/11/2003,Open area 2m,17:40,1.10704
Nov 2003,08-09/11/2003,Open area 2m,17:50,1.12328
Nov 2003,08-09/11/2003,Open area 2m,18:00,1.14332
Nov 2003,08-09/11/2003,Open area 2m,18:10,1.13491
Nov 2003,08-09/11/2003,Open area 2m,18:20,1.1338
Nov 2003,08-09/11/2003,Open area 2m,18:30,1.13411
Nov 2003,08-09/11/2003,Open area 2m,18:40,1.14005
Nov 2003,08-09/11/2003,Open area 2m,18:50,1.19316
Nov 2003,08-09/11/2003,Open area 2m,19:00,1.04266
Nov 2003,08-09/11/2003,Open area 2m,19:10,1.13558
Nov 2003,08-09/11/2003,Open area 2m,19:20,1.10375
Nov 2003,08-09/11/2003,Open area 2m,5:30,1.12924
Nov 2003,08-09/11/2003,Open area 2m,5:40,1.12932
Nov 2003,08-09/11/2003,Open area 2m,5:50,1.12621
Nov 2003,08-09/11/2003,Open area 2m,6:00,1.13486
Nov 2003,08-09/11/2003,Open area 2m,6:10,1.17031
Nov 2003,08-09/11/2003,Open area 2m,6:20,1.07067
Nov 2003,08-09/11/2003,Open area 2m,6:30,1.15909
Nov 2003,08-09/11/2003,Open area 2m,6:40,1.15088
Nov 2003,08-09/11/2003,Open area 2m,6:50,1.14438
Nov 2003,08-09/11/2003,Open area 2m,7:00,1.11945
Nov 2003,08-09/11/2003,Open area 2m,7:10,1.12732
Nov 2003,08-09/11/2003,Open area 2m,7:20,1.13555
Nov 2003,08-09/11/2003,Open area 2m,7:30,1.13069
Nov 2003,08-09/11/2003,Open area 2m,7:40,1.1239
Nov 2003,08-09/11/2003,Open area 2m,7:50,1.1187
Nov 2003,08-09/11/2003,Open area 2m,8:00,1.11307
Nov 2003,08-09/11/2003,Open area 2m,8:10,1.10947
Nov 2003,08-09/11/2003,Open area 2m,8:20,1.11137
Nov 2003,08-09/11/2003,Open area 2m,8:30,1.11791
Nov 2003,08-09/11/2003,Open area 2m,8:40,1.12121
Nov 2003,08-09/11/2003,Open area 2m,8:50,1.11793
Nov 2003,08-09/11/2003,Open area 2m,9:00,1.11776
Nov 2003,08-09/11/2003,Open area 2m,9:10,1.12184
Nov 2003,08-09/11/2003,Open area 2m,9:20,1.12761
Nov 2003,08-09/11/2003,Open area 2m,9:30,1.12164
Nov 2003,08-09/11/2003,Open area 2m,9:40,1.12411
Nov 2003,08-09/11/2003,Open area 2m,9:50,1.1264
Nov 2003,11-12/11/2003,Open area 2m,10:00,1.11848
Nov 2003,11-12/11/2003,Open area 2m,10:10,1.11982
Nov 2003,11-12/11/2003,Open area 2m,10:20,1.12247
Nov 2003,11-12/11/2003,Open area 2m,10:30,1.12524
Nov 2003,11-12/11/2003,Open area 2m,10:40,1.1281
Nov 2003,11-12/11/2003,Open area 2m,10:50,1.12889
Nov 2003,11-12/11/2003,Open area 2m,11:00,1.12197
Nov 2003,11-12/11/2003,Open area 2m,11:10,1.11319
Nov 2003,11-12/11/2003,Open area 2m,11:20,1.1063
Nov 2003,11-12/11/2003,Open area 2m,11:30,1.09761
Nov 2003,11-12/11/2003,Open area 2m,11:40,1.10115
Nov 2003,11-12/11/2003,Open area 2m,11:50,1.11961
Nov 2003,11-12/11/2003,Open area 2m,12:00,1.11863
Nov 2003,11-12/11/2003,Open area 2m,12:10,1.11672
Nov 2003,11-12/11/2003,Open area 2m,12:20,1.12698
Nov 2003,11-12/11/2003,Open area 2m,12:30,1.12581
Nov 2003,11-12/11/2003,Open area 2m,12:40,1.05611
Nov 2003,11-12/11/2003,Open area 2m,12:50,1.27652
Nov 2003,11-12/11/2003,Open area 2m,13:00,1.11099
Nov 2003,11-12/11/2003,Open area 2m,13:10,1.10964
Nov 2003,11-12/11/2003,Open area 2m,13:20,1.11432
Nov 2003,11-12/11/2003,Open area 2m,13:30,1.144
Nov 2003,11-12/11/2003,Open area 2m,13:40,1.14526
Nov 2003,11-12/11/2003,Open area 2m,13:50,1.14633
Nov 2003,11-12/11/2003,Open area 2m,14:00,1.14646
Nov 2003,11-12/11/2003,Open area 2m,14:10,1.14662
Nov 2003,11-12/11/2003,Open area 2m,14:20,1.14885
Nov 2003,11-12/11/2003,Open area 2m,14:30,1.15021
Nov 2003,11-12/11/2003,Open area 2m,14:40,1.14878
Nov 2003,11-12/11/2003,Open area 2m,14:50,1.14589
Nov 2003,11-12/11/2003,Open area 2m,15:00,1.14564
Nov 2003,11-12/11/2003,Open area 2m,15:10,1.14469
Nov 2003,11-12/11/2003,Open area 2m,15:20,1.14296
Nov 2003,11-12/11/2003,Open area 2m,15:30,1.14517
Nov 2003,11-12/11/2003,Open area 2m,15:40,1.14547
Nov 2003,11-12/11/2003,Open area 2m,15:50,1.14835
Nov 2003,11-12/11/2003,Open area 2m,16:00,1.14475
Nov 2003,11-12/11/2003,Open area 2m,16:10,1.14711
Nov 2003,11-12/11/2003,Open area 2m,16:20,1.14679
Nov 2003,11-12/11/2003,Open area 2m,16:30,1.14902
Nov 2003,11-12/11/2003,Open area 2m,16:40,1.14321
Nov 2003,11-12/11/2003,Open area 2m,16:50,1.14674
Nov 2003,11-12/11/2003,Open area 2m,17:00,1.14918
Nov 2003,11-12/11/2003,Open area 2m,17:10,1.13938
Nov 2003,11-12/11/2003,Open area 2m,17:20,1.21991
Nov 2003,11-12/11/2003,Open area 2m,17:30,1.20538
Nov 2003,11-12/11/2003,Open area 2m,17:40,1.20704
Nov 2003,11-12/11/2003,Open area 2m,17:50,1.13219
Nov 2003,11-12/11/2003,Open area 2m,18:00,1.13247
Nov 2003,11-12/11/2003,Open area 2m,18:10,1.13308
Nov 2003,11-12/11/2003,Open area 2m,18:20,1.13285
Nov 2003,11-12/11/2003,Open area 2m,18:30,1.13087
Nov 2003,11-12/11/2003,Open area 2m,18:40,1.15673
Nov 2003,11-12/11/2003,Open area 2m,18:50,1.16526
Nov 2003,11-12/11/2003,Open area 2m,19:00,1.20123
Nov 2003,11-12/11/2003,Open area 2m,19:10,1.17881
Nov 2003,11-12/11/2003,Open area 2m,19:20,1.15638
