Period,Date_Range,Environment,Time,PPFD
Jan 2004,17-18/01/2004,MO 2m,16:00,1319.0
Jan 2004,17-18/01/2004,MO 2m,16:10,412.6
Jan 2004,17-18/01/2004,MO 2m,16:20,342.0
Jan 2004,17-18/01/2004,MO 2m,16:30,336.7
Jan 2004,17-18/01/2004,MO 2m,16:40,384.4
Jan 2004,17-18/01/2004,MO 2m,16:50,1038.0
Jan 2004,17-18/01/2004,MO 2m,17:00,1106.0
Jan 2004,17-18/01/2004,MO 2m,17:10,1012.0
Jan 2004,17-18/01/2004,MO 2m,17:20,971.3
Jan 2004,17-18/01/2004,MO 2m,17:30,813.1
Jan 2004,17-18/01/2004,MO 2m,17:40,466.6
Jan 2004,17-18/01/2004,MO 2m,17:50,402.8
Jan 2004,17-18/01/2004,MO 2m,18:00,445.2
Jan 2004,17-18/01/2004,MO 2m,18:10,367.4
Jan 2004,17-18/01/2004,MO 2m,18:20,338.2
Jan 2004,17-18/01/2004,MO 2m,18:30,126.0
Jan 2004,17-18/01/2004,MO 2m,18:40,82.6
Jan 2004,17-18/01/2004,MO 2m,18:50,79.77
Jan 2004,17-18/01/2004,MO 2m,19:00,72.3
Jan 2004,17-18/01/2004,MO 2m,19:10,14.83
Jan 2004,17-18/01/2004,MO 2m,19:20,3.36
Jan 2004,17-18/01/2004,MO 2m,5:30,1.135
Jan 2004,17-18/01/2004,MO 2m,5:40,6.31
Jan 2004,17-18/01/2004,MO 2m,5:50,11.485
Jan 2004,17-18/01/2004,MO 2m,6:00,16.66
Jan 2004,17-18/01/2004,MO 2m,6:10,37.91
Jan 2004,17-18/01/2004,MO 2m,6:20,43.77
Jan 2004,17-18/01/2004,MO 2m,6:30,112.2
Jan 2004,17-18/01/2004,MO 2m,6:40,123.8
Jan 2004,17-18/01/2004,MO 2m,6:50,140.8
Jan 2004,17-18/01/2004,MO 2m,7:00,195.1
Jan 2004,17-18/01/2004,MO 2m,7:10,321.6
Jan 2004,17-18/01/2004,MO 2m,7:20,324.8
Jan 2004,17-18/01/2004,MO 2m,7:30,348.8
Jan 2004,17-18/01/2004,MO 2m,7:40,466.1
Jan 2004,17-18/01/2004,MO 2m,7:50,611.6
Jan 2004,17-18/01/2004,MO 2m,8:00,650.5
Jan 2004,17-18/01/2004,MO 2m,8:10,749.3
Jan 2004,17-18/01/2004,MO 2m,8:20,902.4
Jan 2004,17-18/01/2004,MO 2m,8:30,979.6
Jan 2004,17-18/01/2004,MO 2m,8:40,843.9
Jan 2004,17-18/01/2004,MO 2m,8:50,938.2
Jan 2004,17-18/01/2004,MO 2m,9:00,933.1
Jan 2004,17-18/01/2004,MO 2m,9:10,1137.0
Jan 2004,17-18/01/2004,MO 2m,9:20,1332.0
Jan 2004,17-18/01/2004,MO 2m,9:30,1230.0
Jan 2004,17-18/01/2004,MO 2m,9:40,1257.0
Jan 2004,17-18/01/2004,MO 2m,9:50,1453.0
Jan 2004,11-12/01/2004,Open area 2m,10:00,1587.0
Jan 2004,11-12/01/2004,Open area 2m,10:10,1618.0
Jan 2004,11-12/01/2004,Open area 2m,10:20,1664.0
Jan 2004,11-12/01/2004,Open area 2m,10:30,1580.0
Jan 2004,11-12/01/2004,Open area 2m,10:40,1801.0
Jan 2004,11-12/01/2004,Open area 2m,10:50,1840.0
Jan 2004,11-12/01/2004,Open area 2m,11:00,1940.0
Jan 2004,11-12/01/2004,Open area 2m,11:10,2020.0
Jan 2004,11-12/01/2004,Open area 2m,11:20,1856.0
Jan 2004,11-12/01/2004,Open area 2m,11:30,1637.0
Jan 2004,11-12/01/2004,Open area 2m,11:40,1995.0
Jan 2004,11-12/01/2004,Open area 2m,11:50,1587.0
Jan 2004,11-12/01/2004,Open area 2m,12:00,1705.0
Jan 2004,11-12/01/2004,Open area 2m,12:10,1477.0
Jan 2004,11-12/01/2004,Open area 2m,12:20,1673.0
Jan 2004,11-12/01/2004,Open area 2m,12:30,1856.0
Jan 2004,11-12/01/2004,Open area 2m,12:40,1889.0
Jan 2004,11-12/01/2004,Open area 2m,12:50,2211.0
Jan 2004,11-12/01/2004,Open area 2m,13:00,1843.0
Jan 2004,11-12/01/2004,Open area 2m,13:10,2199.0
Jan 2004,11-12/01/2004,Open area 2m,13:20,1536.0
Jan 2004,11-12/01/2004,Open area 2m,13:30,1230.0
Jan 2004,11-12/01/2004,Open area 2m,13:40,2002.0
Jan 2004,11-12/01/2004,Open area 2m,13:50,2016.0
Jan 2004,11-12/01/2004,Open area 2m,14:00,2072.0
Jan 2004,11-12/01/2004,Open area 2m,14:10,2201.0
Jan 2004,11-12/01/2004,Open area 2m,14:20,2166.0
Jan 2004,11-12/01/2004,Open area 2m,14:30,1600.0
Jan 2004,11-12/01/2004,Open area 2m,14:40,1902.0
Jan 2004,11-12/01/2004,Open area 2m,14:50,1391.0
Jan 2004,11-12/01/2004,Open area 2m,15:00,1075.0
Jan 2004,11-12/01/2004,Open area 2m,15:10,1155.0
Jan 2004,11-12/01/2004,Open area 2m,15:20,1661.0
Jan 2004,11-12/01/2004,Open area 2m,15:30,1096.0
Jan 2004,11-12/01/2004,Open area 2m,15:40,1360.0
Jan 2004,11-12/01/2004,Open area 2m,15:50,1317.0
Jan 2004,11-12/01/2004,Open area 2m,16:00,1488.0
Jan 2004,11-12/01/2004,Open area 2m,16:10,1247.0
Jan 2004,11-12/01/2004,Open area 2m,16:20,1472.0
Jan 2004,11-12/01/2004,Open area 2m,16:30,1159.0
Jan 2004,11-12/01/2004,Open area 2m,16:40,1263.0
Jan 2004,11-12/01/2004,Open area 2m,16:50,1097.0
Jan 2004,11-12/01/2004,Open area 2m,17:00,1027.0
Jan 2004,11-12/01/2004,Open area 2m,17:10,978.3
Jan 2004,11-12/01/2004,Open area 2m,17:20,714.1
Jan 2004,11-12/01/2004,Open area 2m,17:30,666.8
Jan 2004,11-12/01/2004,Open area 2m,17:40,527.0
Jan 2004,11-12/01/2004,Open area 2m,17:50,527.8
Jan 2004,11-12/01/2004,Open area 2m,18:00,468.1
Jan 2004,11-12/01/2004,Open area 2m,18:10,344.6
Jan 2004,11-12/01/2004,Open area 2m,18:20,182.6
Jan 2004,11-12/01/2004,Open area 2m,18:30,98.02
Jan 2004,11-12/01/2004,Open area 2m,18:40,66.62
Jan 2004,11-12/01/2004,Open area 2m,18:50,66.27
Jan 2004,11-12/01/2004,Open area 2m,19:00,48.62
Jan 2004,11-12/01/2004,Open area 2m,19:10,10.97
Jan 2004,11-12/01/2004,Open area 2m,19:20,4.423
Jan 2004,11-12/01/2004,Open area 2m,5:30,4.151
Jan 2004,11-12/01/2004,Open area 2m,5:40,8.288
Jan 2004,11-12/01/2004,Open area 2m,5:50,11.105
Jan 2004,11-12/01/2004,Open area 2m,6:00,18.87
Jan 2004,11-12/01/2004,Open area 2m,6:10,31.15
Jan 2004,11-12/01/2004,Open area 2m,6:20,42.69
Jan 2004,11-12/01/2004,Open area 2m,6:30,125.1
Jan 2004,11-12/01/2004,Open area 2m,6:40,157.8
Jan 2004,11-12/01/2004,Open area 2m,6:50,332.6
Jan 2004,11-12/01/2004,Open area 2m,7:00,419.0
Jan 2004,11-12/01/2004,Open area 2m,7:10,491.9
Jan 2004,11-12/01/2004,Open area 2m,7:20,551.2
Jan 2004,11-12/01/2004,Open area 2m,7:30,609.4
Jan 2004,11-12/01/2004,Open area 2m,7:40,668.2
Jan 2004,11-12/01/2004,Open area 2m,7:50,732.6
Jan 2004,11-12/01/2004,Open area 2m,8:00,799.0
Jan 2004,11-12/01/2004,Open area 2m,8:10,864.1
Jan 2004,11-12/01/2004,Open area 2m,8:20,930.2
Jan 2004,11-12/01/2004,Open area 2m,8:30,997.8
Jan 2004,11-12/01/2004,Open area 2m,8:40,1072.0
Jan 2004,11-12/01/2004,Open area 2m,8:50,1141.0
Jan 2004,11-12/01/2004,Open area 2m,9:00,1211.0
Jan 2004,11-12/01/2004,Open area 2m,9:10,1285.0
Jan 2004,11-12/01/2004,Open area 2m,9:20,1348.0
Jan 2004,11-12/01/2004,Open area 2m,9:30,1405.0
Jan 2004,11-12/01/2004,Open area 2m,9:40,1463.0
Jan 2004,11-12/01/2004,Open area 2m,9:50,1524.0
Jan 2004,12-13/01/2004,Open area 2m,10:00,1539.0
Jan 2004,12-13/01/2004,Open area 2m,10:10,1588.0
Jan 2004,12-13/01/2004,Open area 2m,10:20,1616.0
Jan 2004,12-13/01/2004,Open area 2m,10:30,1685.0
Jan 2004,12-13/01/2004,Open area 2m,10:40,1732.0
Jan 2004,12-13/01/2004,Open area 2m,10:50,1732.0
Jan 2004,12-13/01/2004,Open area 2m,11:00,1788.0
Jan 2004,12-13/01/2004,Open area 2m,11:10,1829.0
Jan 2004,12-13/01/2004,Open area 2m,11:20,1858.0
Jan 2004,12-13/01/2004,Open area 2m,11:30,1877.0
Jan 2004,12-13/01/2004,Open area 2m,11:40,1899.0
Jan 2004,12-13/01/2004,Open area 2m,11:50,1916.0
Jan 2004,12-13/01/2004,Open area 2m,12:00,1937.0
Jan 2004,12-13/01/2004,Open area 2m,12:10,1791.0
Jan 2004,12-13/01/2004,Open area 2m,12:20,1458.0
Jan 2004,12-13/01/2004,Open area 2m,12:30,1935.0
Jan 2004,12-13/01/2004,Open area 2m,12:40,1864.0
Jan 2004,12-13/01/2004,Open area 2m,12:50,804.5
Jan 2004,12-13/01/2004,Open area 2m,13:00,2093.0
Jan 2004,12-13/01/2004,Open area 2m,13:10,1859.0
Jan 2004,12-13/01/2004,Open area 2m,13:20,2250.0
Jan 2004,12-13/01/2004,Open area 2m,13:30,2154.0
Jan 2004,12-13/01/2004,Open area 2m,13:40,2094.0
Jan 2004,12-13/01/2004,Open area 2m,13:50,2040.0
Jan 2004,12-13/01/2004,Open area 2m,14:00,2019.0
Jan 2004,12-13/01/2004,Open area 2m,14:10,1818.0
Jan 2004,12-13/01/2004,Open area 2m,14:20,1510.0
Jan 2004,12-13/01/2004,Open area 2m,14:30,1898.0
Jan 2004,12-13/01/2004,Open area 2m,14:40,1839.0
Jan 2004,12-13/01/2004,Open area 2m,14:50,1770.0
Jan 2004,12-13/01/2004,Open area 2m,15:00,1711.0
Jan 2004,12-13/01/2004,Open area 2m,15:10,1280.0
Jan 2004,12-13/01/2004,Open area 2m,15:20,847.0
Jan 2004,12-13/01/2004,Open area 2m,15:30,1777.0
Jan 2004,12-13/01/2004,Open area 2m,15:40,1309.0
Jan 2004,12-13/01/2004,Open area 2m,15:50,1256.0
Jan 2004,12-13/01/2004,Open area 2m,16:00,1394.0
Jan 2004,12-13/01/2004,Open area 2m,16:10,1481.0
Jan 2004,12-13/01/2004,Open area 2m,16:20,1246.0
Jan 2004,12-13/01/2004,Open area 2m,16:30,1262.0
Jan 2004,12-13/01/2004,Open area 2m,16:40,1147.0
Jan 2004,12-13/01/2004,Open area 2m,16:50,1032.0
Jan 2004,12-13/01/2004,Open area 2m,17:00,1091.0
Jan 2004,12-13/01/2004,Open area 2m,17:10,1040.0
Jan 2004,12-13/01/2004,Open area 2m,17:20,766.4
Jan 2004,12-13/01/2004,Open area 2m,17:30,521.8
Jan 2004,12-13/01/2004,Open area 2m,17:40,564.3
Jan 2004,12-13/01/2004,Open area 2m,17:50,480.8
Jan 2004,12-13/01/2004,Open area 2m,18:00,378.1
Jan 2004,12-13/01/2004,Open area 2m,18:10,369.2
Jan 2004,12-13/01/2004,Open area 2m,18:20,264.4
Jan 2004,12-13/01/2004,Open area 2m,18:30,147.8
Jan 2004,12-13/01/2004,Open area 2m,18:40,86.04
Jan 2004,12-13/01/2004,Open area 2m,18:50,50.31
Jan 2004,12-13/01/2004,Open area 2m,19:00,44.11
Jan 2004,12-13/01/2004,Open area 2m,19:10,7.911
Jan 2004,12-13/01/2004,Open area 2m,19:20,4.71
Jan 2004,12-13/01/2004,Open area 2m,5:30,2.204
Jan 2004,12-13/01/2004,Open area 2m,5:40,6.935
Jan 2004,12-13/01/2004,Open area 2m,5:50,13.83
Jan 2004,12-13/01/2004,Open area 2m,6:00,27.12
Jan 2004,12-13/01/2004,Open area 2m,6:10,32.5
Jan 2004,12-13/01/2004,Open area 2m,6:20,41.71
Jan 2004,12-13/01/2004,Open area 2m,6:30,134.4
Jan 2004,12-13/01/2004,Open area 2m,6:40,123.0
Jan 2004,12-13/01/2004,Open area 2m,6:50,210.9
Jan 2004,12-13/01/2004,Open area 2m,7:00,313.4
Jan 2004,12-13/01/2004,Open area 2m,7:10,424.0
Jan 2004,12-13/01/2004,Open area 2m,7:20,487.3
Jan 2004,12-13/01/2004,Open area 2m,7:30,558.2
Jan 2004,12-13/01/2004,Open area 2m,7:40,634.4
Jan 2004,12-13/01/2004,Open area 2m,7:50,706.3
Jan 2004,12-13/01/2004,Open area 2m,8:00,777.4
Jan 2004,12-13/01/2004,Open area 2m,8:10,850.6
Jan 2004,12-13/01/2004,Open area 2m,8:20,922.9
Jan 2004,12-13/01/2004,Open area 2m,8:30,994.6
Jan 2004,12-13/01/2004,Open area 2m,8:40,1062.0
Jan 2004,12-13/01/2004,Open area 2m,8:50,1129.0
Jan 2004,12-13/01/2004,Open area 2m,9:00,1297.0
Jan 2004,12-13/01/2004,Open area 2m,9:10,1263.0
Jan 2004,12-13/01/2004,Open area 2m,9:20,1326.0
Jan 2004,12-13/01/2004,Open area 2m,9:30,1384.0
Jan 2004,12-13/01/2004,Open area 2m,9:40,1443.0
Jan 2004,12-13/01/2004,Open area 2m,9:50,1497.0
Jan 2004,15-16/01/2004,Open area 2m,10:00,1554.0
Jan 2004,15-16/01/2004,Open area 2m,10:10,1556.0
Jan 2004,15-16/01/2004,Open area 2m,10:20,1503.0
Jan 2004,15-16/01/2004,Open area 2m,10:30,1688.0
Jan 2004,15-16/01/2004,Open area 2m,10:40,1676.0
Jan 2004,15-16/01/2004,Open area 2m,10:50,1794.0
Jan 2004,15-16/01/2004,Open area 2m,11:00,1649.0
Jan 2004,15-16/01/2004,Open area 2m,11:10,1192.0
Jan 2004,15-16/01/2004,Open area 2m,11:20,1876.0
Jan 2004,15-16/01/2004,Open area 2m,11:30,1867.0
Jan 2004,15-16/01/2004,Open area 2m,11:40,1705.0
Jan 2004,15-16/01/2004,Open area 2m,11:50,1923.0
Jan 2004,15-16/01/2004,Open area 2m,12:00,1994.0
Jan 2004,15-16/01/2004,Open area 2m,12:10,1926.0
Jan 2004,15-16/01/2004,Open area 2m,12:20,1931.0
Jan 2004,15-16/01/2004,Open area 2m,12:30,1934.0
Jan 2004,15-16/01/2004,Open area 2m,12:40,1948.0
Jan 2004,15-16/01/2004,Open area 2m,12:50,1938.0
Jan 2004,15-16/01/2004,Open area 2m,13:00,2052.0
Jan 2004,15-16/01/2004,Open area 2m,13:10,1994.0
Jan 2004,15-16/01/2004,Open area 2m,13:20,1079.0
Jan 2004,15-16/01/2004,Open area 2m,13:30,1969.0
Jan 2004,15-16/01/2004,Open area 2m,13:40,2039.0
Jan 2004,15-16/01/2004,Open area 2m,13:50,1999.0
Jan 2004,15-16/01/2004,Open area 2m,14:00,1612.0
Jan 2004,15-16/01/2004,Open area 2m,14:10,1781.0
Jan 2004,15-16/01/2004,Open area 2m,14:20,1686.0
Jan 2004,15-16/01/2004,Open area 2m,14:30,1157.0
Jan 2004,15-16/01/2004,Open area 2m,14:40,1181.0
Jan 2004,15-16/01/2004,Open area 2m,14:50,1212.0
Jan 2004,15-16/01/2004,Open area 2m,15:00,1299.0
Jan 2004,15-16/01/2004,Open area 2m,15:10,1502.0
Jan 2004,15-16/01/2004,Open area 2m,15:20,1416.0
Jan 2004,15-16/01/2004,Open area 2m,15:30,1445.0
Jan 2004,15-16/01/2004,Open area 2m,15:40,1494.0
Jan 2004,15-16/01/2004,Open area 2m,15:50,1426.0
Jan 2004,15-16/01/2004,Open area 2m,16:00,1367.0
Jan 2004,15-16/01/2004,Open area 2m,16:10,1322.0
Jan 2004,15-16/01/2004,Open area 2m,16:20,981.7
Jan 2004,15-16/01/2004,Open area 2m,16:30,920.3
Jan 2004,15-16/01/2004,Open area 2m,16:40,816.24
Jan 2004,15-16/01/2004,Open area 2m,16:50,890.21
Jan 2004,15-16/01/2004,Open area 2m,17:00,1006.9
Jan 2004,15-16/01/2004,Open area 2m,17:10,1142.4
Jan 2004,15-16/01/2004,Open area 2m,17:20,981.6
Jan 2004,15-16/01/2004,Open area 2m,17:30,876.4
Jan 2004,15-16/01/2004,Open area 2m,17:40,674.9
Jan 2004,15-16/01/2004,Open area 2m,17:50,573.9
Jan 2004,15-16/01/2004,Open area 2m,18:00,561.7
Jan 2004,15-16/01/2004,Open area 2m,18:10,495.3
Jan 2004,15-16/01/2004,Open area 2m,18:20,375.1
Jan 2004,15-16/01/2004,Open area 2m,18:30,264.9
Jan 2004,15-16/01/2004,Open area 2m,18:40,113.11
Jan 2004,15-16/01/2004,Open area 2m,18:50,92.11
Jan 2004,15-16/01/2004,Open area 2m,19:00,72.11
Jan 2004,15-16/01/2004,Open area 2m,19:10,12.11
Jan 2004,15-16/01/2004,Open area 2m,19:20,4.411
Jan 2004,15-16/01/2004,Open area 2m,5:30,4.152
Jan 2004,15-16/01/2004,Open area 2m,5:40,9.719
Jan 2004,15-16/01/2004,Open area 2m,5:50,14.46
Jan 2004,15-16/01/2004,Open area 2m,6:00,18.93
Jan 2004,15-16/01/2004,Open area 2m,6:10,36.72
Jan 2004,15-16/01/2004,Open area 2m,6:20,70.92
Jan 2004,15-16/01/2004,Open area 2m,6:30,135.5
Jan 2004,15-16/01/2004,Open area 2m,6:40,163.3
Jan 2004,15-16/01/2004,Open area 2m,6:50,191.1
Jan 2004,15-16/01/2004,Open area 2m,7:00,208.9
Jan 2004,15-16/01/2004,Open area 2m,7:10,416.5
Jan 2004,15-16/01/2004,Open area 2m,7:20,501.0
Jan 2004,15-16/01/2004,Open area 2m,7:30,570.4
Jan 2004,15-16/01/2004,Open area 2m,7:40,639.2
Jan 2004,15-16/01/2004,Open area 2m,7:50,712.2
Jan 2004,15-16/01/2004,Open area 2m,8:00,793.6
Jan 2004,15-16/01/2004,Open area 2m,8:10,873.0
Jan 2004,15-16/01/2004,Open area 2m,8:20,944.0
Jan 2004,15-16/01/2004,Open area 2m,8:30,1011.0
Jan 2004,15-16/01/2004,Open area 2m,8:40,1076.0
Jan 2004,15-16/01/2004,Open area 2m,8:50,1145.0
Jan 2004,15-16/01/2004,Open area 2m,9:00,1209.0
Jan 2004,15-16/01/2004,Open area 2m,9:10,1273.0
Jan 2004,15-16/01/2004,Open area 2m,9:20,1333.0
Jan 2004,15-16/01/2004,Open area 2m,9:30,1392.0
Jan 2004,15-16/01/2004,Open area 2m,9:40,1445.0
Jan 2004,15-16/01/2004,Open area 2m,9:50,1505.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:00,1062.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:10,1089.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:20,1232.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:30,1454.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:40,1527.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,10:50,1658.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:00,1842.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:10,1841.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:20,1739.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:30,1684.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:40,1920.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,11:50,1855.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:00,1896.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:10,1908.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:20,1924.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:30,1919.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:40,1911.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,12:50,1049.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:00,2045.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:10,1589.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:20,1977.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:30,1952.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:40,1933.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,13:50,1809.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:00,1480.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:10,1607.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:20,1872.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:30,1376.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:40,1227.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,14:50,1703.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:00,1881.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:10,1713.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:20,1441.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:30,1478.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:40,1511.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,15:50,1114.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:00,1303.9
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:10,804.2
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:20,800.3
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:30,1055.4
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:40,1308.8
Jan 2004,15-16/01/2004 (rep2),Open area 2m,16:50,1218.6
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:00,1124.7
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:10,1096.4
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:20,909.8
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:30,811.8
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:40,622.4
Jan 2004,15-16/01/2004 (rep2),Open area 2m,17:50,483.3
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:00,523.5
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:10,485.8
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:20,390.6
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:30,266.3
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:40,114.27
Jan 2004,15-16/01/2004 (rep2),Open area 2m,18:50,84.9
Jan 2004,15-16/01/2004 (rep2),Open area 2m,19:00,76.7
Jan 2004,15-16/01/2004 (rep2),Open area 2m,19:10,18.59
Jan 2004,15-16/01/2004 (rep2),Open area 2m,19:20,4.803
Jan 2004,15-16/01/2004 (rep2),Open area 2m,5:30,2.945
Jan 2004,15-16/01/2004 (rep2),Open area 2m,5:40,13.42
Jan 2004,15-16/01/2004 (rep2),Open area 2m,5:50,14.895
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:00,16.37
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:10,32.57
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:20,77.68
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:30,151.1
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:40,179.9
Jan 2004,15-16/01/2004 (rep2),Open area 2m,6:50,208.7
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:00,222.6
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:10,390.1
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:20,536.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:30,487.9
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:40,786.9
Jan 2004,15-16/01/2004 (rep2),Open area 2m,7:50,879.2
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:00,880.6
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:10,763.6
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:20,939.7
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:30,850.2
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:40,1149.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,8:50,1050.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:00,1318.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:10,1420.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:20,1525.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:30,1660.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:40,1742.0
Jan 2004,15-16/01/2004 (rep2),Open area 2m,9:50,1393.0
Mar 2004,20-21/03/2004,AFS 1.2m,10:00,47.39
Mar 2004,20-21/03/2004,AFS 1.2m,10:10,53.02
Mar 2004,20-21/03/2004,AFS 1.2m,10:20,50.68
Mar 2004,20-21/03/2004,AFS 1.2m,10:30,53.75
Mar 2004,20-21/03/2004,AFS 1.2m,10:40,54.58
Mar 2004,20-21/03/2004,AFS 1.2m,10:50,60.3
Mar 2004,20-21/03/2004,AFS 1.2m,11:00,63.02
Mar 2004,20-21/03/2004,AFS 1.2m,11:10,58.63
Mar 2004,20-21/03/2004,AFS 1.2m,11:20,70.07
Mar 2004,20-21/03/2004,AFS 1.2m,11:30,43.91
Mar 2004,20-21/03/2004,AFS 1.2m,11:40,65.17
Mar 2004,20-21/03/2004,AFS 1.2m,11:50,75.38
Mar 2004,20-21/03/2004,AFS 1.2m,12:00,73.93
Mar 2004,20-21/03/2004,AFS 1.2m,12:10,74.96
Mar 2004,20-21/03/2004,AFS 1.2m,12:20,78.62
Mar 2004,20-21/03/2004,AFS 1.2m,12:30,78.9
Mar 2004,20-21/03/2004,AFS 1.2m,12:40,80.5
Mar 2004,20-21/03/2004,AFS 1.2m,12:50,83.5
Mar 2004,20-21/03/2004,AFS 1.2m,13:00,87.84
Mar 2004,20-21/03/2004,AFS 1.2m,13:10,71.89
Mar 2004,20-21/03/2004,AFS 1.2m,13:20,64.17
Mar 2004,20-21/03/2004,AFS 1.2m,13:30,81.8
Mar 2004,20-21/03/2004,AFS 1.2m,13:40,53.42
Mar 2004,20-21/03/2004,AFS 1.2m,13:50,49.37
Mar 2004,20-21/03/2004,AFS 1.2m,14:00,52.71
Mar 2004,20-21/03/2004,AFS 1.2m,14:10,55.03
Mar 2004,20-21/03/2004,AFS 1.2m,14:20,65.73
Mar 2004,20-21/03/2004,AFS 1.2m,14:30,75.38
Mar 2004,20-21/03/2004,AFS 1.2m,14:40,65.98
Mar 2004,20-21/03/2004,AFS 1.2m,14:50,76.02
Mar 2004,20-21/03/2004,AFS 1.2m,15:00,70.77
Mar 2004,20-21/03/2004,AFS 1.2m,15:10,45.25
Mar 2004,20-21/03/2004,AFS 1.2m,15:20,46.51
Mar 2004,20-21/03/2004,AFS 1.2m,15:30,46.06
Mar 2004,20-21/03/2004,AFS 1.2m,15:40,80.35
Mar 2004,20-21/03/2004,AFS 1.2m,15:50,110.3
Mar 2004,20-21/03/2004,AFS 1.2m,16:00,66.88
Mar 2004,20-21/03/2004,AFS 1.2m,16:10,23.49
Mar 2004,20-21/03/2004,AFS 1.2m,16:20,37.32
Mar 2004,20-21/03/2004,AFS 1.2m,16:30,31.48
Mar 2004,20-21/03/2004,AFS 1.2m,16:40,17.51
Mar 2004,20-21/03/2004,AFS 1.2m,16:50,13.36
Mar 2004,20-21/03/2004,AFS 1.2m,17:00,9.5
Mar 2004,20-21/03/2004,AFS 1.2m,17:10,8.66
Mar 2004,20-21/03/2004,AFS 1.2m,17:20,9.46
